,date,WV,IA,MT,IN,GA,UT,LA,MD,OR,RI,DC,VA,MS,NM,KY,OK,NV,TX,NH,TN,VT,OH,CA,CO,ID,DE,HI,MI,SC,CT,ND,AR,AL,WY,NJ,IL,AZ,WA,KS,FL,NC,MO,ME,AK,NY,MN,MA,WI,SD,PA,NE
206,2014-03-01,81838.02880775782,106164.77948002466,207751.20713778108,104973.05338045383,125577.3648221259,208634.1152938509,127179.25998443415,296317.3663464065,221691.54622601139,262336.25462632877,670841.8104913937,213044.11042290137,92101.92147105782,156335.30702169155,85549.54577030892,82537.70372310776,207040.23077047037,141410.57682117532,230225.4980865236,115516.57294440869,201237.80675584418,104634.30007844605,450978.653954567,269998.7278014248,165474.95817090338,254800.61346491252,524801.2544374351,121642.41172491288,133366.7323252788,303145.984853247,140158.02477853466,79657.02684531131,105355.46617621835,232134.20238835269,361517.5182185628,133803.44539972913,195655.21163335422,234567.4481268429,114932.69301487255,205327.8595782961,144221.66973668704,113157.35733320453,176723.72485301658,244718.9194194428,289262.6286076589,148672.8205931394,399498.8170249387,142822.44720306914,139198.10491583752,147124.2057122683,115892.46013758225
207,2014-04-01,81768.69292480749,106234.08275825702,208363.74845306994,105100.33939096433,126293.52422104428,209542.04948411474,127418.6224031908,296637.3223091505,222501.27049308,262866.2934743641,673823.2209801719,213316.7612916349,92197.68961125497,156462.3465090957,85422.38723034979,82778.97272181252,208765.910226406,142177.5993963385,230574.4870227558,115741.59600582479,201070.78625666874,104679.50107077668,454127.9034640113,271538.34961381246,166091.408909815,255535.95834124356,526744.3017530694,122225.5040597571,133608.31145048226,303494.5969113413,140398.1031127634,79680.97546505289,105333.64495700585,232721.4019101249,362335.07976760657,134059.8883165628,196505.07349082758,235557.02073572951,115007.6845758489,207017.19614218135,144333.61627158252,113276.55724559931,176565.24893240342,245083.8949418213,290581.712472616,149201.0518364728,401016.95389371156,143125.97328586492,139574.91023796532,147242.3410535713,116097.47491884194
208,2014-05-01,81701.59368324262,106301.15044686897,208956.53037109142,105223.5194011358,126986.58170386852,210420.69547469262,127650.26345360048,296946.9571118059,223284.8746225012,263379.23429504345,676708.4569370542,213580.61697105446,92506.97328852153,156585.28794851905,85299.33057877644,83012.45884959132,210435.92260311786,142919.8793077867,230912.21825136757,115959.36025880811,200909.15351553122,104723.24396658051,457175.56427960255,273028.3062064456,166687.9741410198,256247.58241511235,528624.6701230381,122789.78696444504,133842.09770067915,303831.9634191744,140630.4369845977,79704.15154867378,105312.52764809052,233289.6595118399,363126.2683634553,134308.05888124055,197327.52044967277,236514.67164755522,115080.25705421311,208652.03797819937,144441.95162793298,113391.91199952972,176411.8851382617,245437.09706025207,291858.24524515506,149712.24336227932,402486.1186054272,143419.70820469953,139939.56054970188,147356.66557741287,116295.876320061
209,2014-06-01,81632.25780029228,106370.4537251013,209569.07168638025,105350.8054116463,127702.7411027869,211328.62966495648,127889.62587235715,297266.9130745498,224094.59888956978,263909.2731430788,679689.8674258324,213853.26783978802,92826.56642169697,156712.3274359232,85172.17203881731,83253.72784829607,212161.6020590535,143686.90188294987,231261.20718759974,116184.38332022422,200742.13301635574,104768.44495891115,460324.8137890469,274567.9280188333,167304.42487993144,256982.92729144343,530567.7174386724,123372.87929928927,134083.67682588258,304180.57547726866,140870.5153198768,79728.10016841536,105290.70642887802,233876.85903361216,363943.829912499,134564.50179807417,198177.3823071461,237504.2442564418,115155.24861518947,210341.37454208464,144553.89816282847,113511.1119119245,176253.40921764862,245802.0725826306,293177.3291101121,150240.47460561272,404004.25547419995,143723.23428749532,140316.36587182965,147474.80091871583,116500.8911013207
210,2014-07-01,81565.15855872743,106437.52141371324,210161.85360440172,105473.98542181776,128395.79858561113,212207.27565553432,128121.26692276681,297576.5478772053,224878.20301899101,264422.2139637582,682575.1033827147,214117.12351920755,93135.85009896355,156835.26887534655,85049.11538724396,83487.21397607487,213831.61443576537,144429.1817943981,231598.93841621152,116402.14757320755,200580.50027521822,104812.18785471498,463372.4746046383,276057.8846114665,167900.99011113623,257694.55136531216,532448.0858086412,123937.16220397723,134317.46307607947,304517.9419851018,141102.84919272756,79751.27625203624,105269.5891199627,234445.1166353272,364735.01850834774,134812.6723627519,198999.82926599123,238461.8951682675,115227.82109355369,211976.21637810263,144662.2335191789,113626.46666585491,176100.04542350688,246155.27470106137,294453.8618826511,150751.66613141925,405473.4201859156,144016.96920632996,140681.01618356624,147589.12544255742,116699.29250253974
211,2014-08-01,81581.89530198008,106752.25118243886,210774.39491969053,105906.1214531701,129087.29008834908,213614.83709705193,128360.6305980484,298064.8086467279,226448.21964777235,265546.96129701304,684928.0337465921,214517.24005800203,93455.44323213899,156962.3083627507,85349.10303389614,83748.89526574576,215546.2466730663,145196.20008745225,232504.96018527306,117083.67576116887,200926.65867041727,105262.24943992736,466521.72421694355,277930.62264574436,169092.78196750602,258259.1603290816,534391.1330926829,124508.12799403704,134780.18683704908,304866.5633135687,141342.9275280067,79990.87849746551,105519.85097334639,235032.3161570994,365267.1343394758,135069.11517674802,199901.00173154715,240746.01488905327,115321.36031460244,213344.54353981346,145209.22497041614,114055.50127464921,176527.51602820866,246520.15596901366,295437.040600288,151442.2326849528,407016.9937297978,144625.89921856695,141061.83344459996,147880.4883391801,117191.22833902143
212,2014-09-01,81598.63204523275,107066.98095116449,211386.93623497942,106338.25748452242,129778.78159108704,215022.39853856954,128599.99427333003,298553.06941625045,228018.23627655374,266671.7086302678,687280.9641104694,214917.35659679648,93775.03636531443,157089.34785015485,85649.09068054831,84010.57655541666,217260.87891036723,145963.21838050638,233410.9819543346,117765.20394913021,201272.81706561634,105712.3110251397,469670.9738292488,279803.3606800223,170284.5738238758,258823.76929285107,536334.1803767246,125079.09378409685,135242.9105980187,305215.1846420356,141583.0058632858,80230.48074289478,105770.1128267301,235619.5156788716,365799.2501706038,135325.55799074413,200802.1741971031,243030.13460983903,115414.8995356512,214712.87070152425,145756.21642165334,114484.53588344352,176954.98663291047,246885.03723696602,296420.2193179249,152132.79923848633,408560.5672736799,145234.829230804,141442.65070563366,148171.85123580275,117683.16417550313
213,2014-10-01,81614.82889354178,107371.5581467054,211979.71815300087,106756.45364389563,130447.9669163173,216384.55477229628,128831.63653973158,299025.5798383691,229537.60720763242,267760.1737914822,689557.9934948669,215304.5661504685,94084.32004258099,157212.28928957818,85939.40130634075,84263.81651316267,218920.2004303359,146705.49414797814,234287.77721471674,118424.7473568347,201607.80906097023,106147.85449470005,472718.63474438275,281615.68780996854,171437.92078165297,259370.1650642408,538214.54871612,125631.64132286442,135690.70778605383,305552.5601211971,141815.33973613655,80462.3538836328,106012.30171710139,236187.77328058667,366314.20097492123,135573.72845590167,201674.27658312497,245240.57304930905,115505.42136247258,216037.0582773734,146285.56298736678,114899.73066614766,177368.66786326704,247238.14814143602,297371.6825930572,152801.0894515833,410054.34812259814,145824.11633942046,141811.1835388921,148453.81532930853,118159.23111403381
214,2014-11-01,81631.56563679443,107686.28791543102,212591.83994330955,107188.58967524795,131139.45841905524,217792.1162138138,129071.00021501319,299513.8406078917,231107.62383641384,268884.921124737,691910.9238587442,215704.68268926296,94403.91317575646,157479.84079573912,86239.38895299291,84525.49780283356,220634.83266763686,147472.51244103228,235193.79898377828,119106.27554479605,201953.96745616928,106597.91607991241,475867.884356688,283488.4258442464,172629.71263802276,259934.77402801017,540157.5960001616,126202.60711292425,136153.4315470234,305901.18144966394,142055.41806834826,80701.95612906206,106262.5635704851,236774.97279408044,366846.31680604914,135830.17126989778,202575.44904868092,247524.69277009479,115598.96058352133,217405.3854390842,146832.554438604,115328.76527494196,177796.13846796885,247603.0294093883,298354.8613106941,153491.65600511685,411597.9216664803,146433.04635165745,142192.0007999258,148745.1782259312,118651.16695051552
215,2014-12-01,81647.76248510345,107990.86511097195,213184.2158694147,107606.78583462116,131808.64374428554,219154.27244754057,129302.64248141475,299986.3510300103,232626.99476749258,269973.38628595136,694187.9532431418,216091.89224293502,94713.196853023,157738.76160815294,86529.69957878535,84778.73776057959,222294.15418760557,148214.78820850403,236070.59424416046,119765.81895250057,202288.9594515232,107033.45954947277,478915.5452718221,285300.75297419284,173783.05959580003,260481.16979939994,542037.9643395569,126755.15465169182,136601.2287350585,306238.55692882545,142287.75193823056,80933.82926980007,106504.75246085644,237343.23038778405,367361.2676103666,136078.34173505532,203447.5514347028,249735.1312095649,115689.48241034271,218729.57301493338,147361.90100431748,115743.96005764612,178209.81969832545,247956.1403138583,299306.3245858265,154159.94621821385,413091.7025153985,147022.33346027395,142560.53363318424,149027.142319437,119127.23388904623
216,2015-01-01,81664.49922835612,108305.59487969756,213796.33765972336,108038.92186597348,132500.13524702346,220561.8338890581,129542.00615669636,300474.61179953296,234197.0113962739,271098.1336192061,696540.8836070191,216492.00878172944,95033.75108790153,158006.31311431387,86829.68722543752,85040.41905025048,224008.78642490646,148981.80650155817,236976.61601322197,120447.34714046189,202635.11784672225,107483.52113468511,482064.7948841272,287173.49100847065,174974.85145216977,261045.77876316934,543981.0116235986,127326.12044175163,137063.95249602813,306587.1782572923,142527.83027044224,81173.43151522934,106755.01431424012,237930.4299012778,367893.38344149466,136334.7845490514,204348.72390025872,252019.25093035056,115783.02163139146,220097.90017664415,147908.89245555468,116172.99466644043,178637.29030302723,248321.02158181064,300289.5033034633,154850.51277174737,414635.2760592806,147631.26347251097,142941.35089421796,149318.50521605965,119619.1697255279
217,2015-02-01,81681.23597160878,108620.32464842318,214408.459450032,108471.0578973258,133191.6267497614,221969.3953305757,129781.36983197797,300962.8725690555,235767.02802505533,272222.8809524609,698893.8139708964,216892.12532052392,95354.30532278006,158273.8646204748,87129.6748720897,85302.10033992137,225723.41866220746,149748.82479461233,237882.63778228353,121128.87532842324,202981.2762419213,107933.58271989747,485214.04449643247,289046.2290427486,176166.64330853955,261610.3877269388,545924.0589076403,127897.08623181145,137526.67625699774,306935.79958575923,142767.90860265394,81413.03376065863,107005.27616762383,238517.62941477154,368425.49927262263,136591.22736304754,205249.89636581467,254303.37065113633,115876.56085244022,221466.22733835498,148455.88390679192,116602.02927523472,179064.76090772904,248685.90284976296,301272.68202110013,155541.0793252809,416178.8496031628,148240.19348474796,143322.16815525165,149609.8681126823,120111.10556200963
218,2015-03-01,81696.35303003053,108904.5966975947,214961.34364773016,108861.3743127408,133816.19971997634,223240.7411487207,129997.56928061943,301403.88229636627,237185.10756072885,273238.7817695944,701019.0413963341,217253.52090395114,95643.83818008966,158515.52404539436,87400.63145616264,85538.45763381766,227272.11874751156,150441.6155109193,238700.98002530687,121744.44917561412,203293.93543758497,108340.0899581538,488058.52801722434,290737.7343640318,177243.10046913163,262120.35711356922,547679.0693577424,128412.79726799451,137944.62029916386,307250.68336630997,142984.7535478774,81629.44869201409,107231.31913197039,239048.0031688949,368906.12002331886,136822.8531305279,206063.85859276843,256366.4465279751,115961.04789080685,222702.13574248087,148949.9407014578,116989.54440575861,179450.86338939518,249015.4730272683,302160.7144112237,156164.8168575048,417573.0450621532,148790.19478612338,143666.13213295952,149873.03459995438,120555.43470463825
219,2015-04-01,81713.08977328318,109219.32646632032,215573.4654380388,109293.51034409313,134507.6912227143,224648.3025902383,130236.93295590104,301892.1430658888,238755.12418951018,274363.5291028492,703371.9717602115,217653.63744274562,95964.39241496818,158783.07555155532,87700.6191028148,85800.13892348856,228986.7509848125,151208.63380397344,239607.0017943684,122425.97736357544,203640.09383278398,108790.15154336617,491207.7776295296,292610.4723983097,178434.89232550142,262684.9660773386,549622.1166417843,128983.76305805433,138407.34406013347,307599.30469477683,143224.83187601322,81869.05093744336,107481.58098535408,239635.20268238866,369438.23585444695,137079.295944524,206965.03105832436,258650.56624876085,116054.58711185558,224070.46290419166,149496.93215269502,117418.5790145529,179878.333994097,249380.3542952206,303143.89312886057,156855.38341103835,419116.6186060353,149399.12479836037,144046.94939399324,150164.39749657706,121047.37054111995
220,2015-05-01,81729.28662159221,109523.90366186123,216165.84136414394,109711.70650346632,135176.87654794456,226010.458823965,130468.57522230259,302364.6534880075,240274.49512058892,275451.99426406354,705649.001144609,218040.84699641762,96274.60619065707,159041.99636396908,87990.92972860724,86053.37888123459,230646.0725047812,151950.9095714452,240483.79705475055,123085.52077127996,203975.0858281379,109225.6950129265,494255.43854466354,294422.799528256,179588.23928327864,263231.3618487284,551502.4849811795,129536.31059682189,138855.14124816854,307936.68017393834,143457.1657419511,82100.92407818137,107723.76987572541,240203.46027609232,369953.1866587643,137327.4664096815,207837.13344434623,260861.00468823087,116145.10893867697,225394.65048004081,150026.27871840846,117833.77379725706,180292.01522445356,249733.4651996906,304095.35640399304,157523.67362413532,420610.3994549535,149988.41190697683,144415.4822272517,150446.36159008282,121523.43747965063
221,2015-06-01,81746.02336484486,109838.63343058685,216777.96315801438,110143.84253481866,135868.3680506825,227418.0202654826,130707.93889758419,302852.91425753006,241844.51174937026,276576.7415973184,708001.9315084863,218440.96353521207,96595.16042553559,159309.54787013005,88290.9173752594,86315.06017090548,232360.70474208213,152717.92786449933,241389.8188238121,123767.04895924128,204321.24422333695,109675.75659813886,497404.6881569688,296295.53756253386,180780.03113964843,263795.9708124978,553445.5322652212,130107.27638688171,139317.86500913816,308285.3015024052,143697.24407008692,82340.52632361064,107974.0317291091,240790.65978958603,370485.3024898923,137583.90922367762,208738.30590990215,263145.12440901663,116238.64815972574,226762.9776417516,150573.2701696457,118262.80840605135,180719.48582915534,250098.34646764293,305078.5351216298,158214.24017766886,422153.97299883567,150597.34191921388,144796.2994882854,150737.7244867055,122015.37331613233
222,2015-07-01,81762.2202131539,110143.21062612777,217370.33908756642,110562.03869419186,136537.55337591277,228780.17649920928,130939.58116398576,303325.42467964866,243363.88268044902,277665.2067585327,710278.9608928837,218828.17308888413,96905.37420122446,159568.46868254384,88581.22800105183,86568.3001286515,234020.0262620508,153460.2036319711,242266.61408419424,124426.5923669458,204656.23621869087,110111.3000676992,500452.34907210286,298107.86469248025,181933.37809742565,264342.36658388755,555325.9006046164,130659.82392564928,139765.66219717325,308622.67698156676,143929.5779360248,82572.39946434865,108216.22061948043,241358.91738328966,371000.2532942097,137832.07968883513,209610.40829592405,265355.5628484867,116329.1699865471,228087.1652176008,151102.61673535913,118678.00318875551,181133.16705951194,250451.4573721129,306029.99839676224,158882.53039076584,423647.75384775386,151186.62902783035,145164.83232154383,151019.6885802113,122491.44025466302
223,2015-08-01,81778.95695640655,110457.94039485339,217982.46088143685,110994.17472554419,137229.04487865072,230187.7379407269,131178.94483926738,303813.6854491713,244933.89930923036,278789.95409178745,712631.891256761,219228.28962767858,97225.92843610299,159836.02018870477,88881.21564770401,86829.9814183224,235734.65849935173,154227.22192502522,243172.63585325578,125108.12055490712,205002.39461388995,110561.36165291157,503601.59868440795,299980.6027267581,183125.16995379544,264906.97554765694,557268.9478886581,131230.7897157091,140228.3859581429,308971.2983100336,144169.6562641606,82812.00170977792,108466.48247286413,241946.1168967834,371532.3691253377,138088.52250283127,210511.58076147994,267639.68256927247,116422.70920759586,229455.49237931156,151649.60818659634,119107.0377975498,181560.63766421375,250816.33864006525,307013.1771143991,159573.09694429938,425191.32739163603,151795.55904006734,145545.64958257752,151311.05147683393,122983.37609114472
224,2015-09-01,81795.69369965921,110772.67016357901,218594.5826753073,111426.3107568965,137920.53638138867,231595.2993822445,131418.30851454896,304301.94621869386,246503.91593801175,279914.70142504235,714984.8216206385,219628.40616647303,97546.4826709815,160103.5716948657,89181.2032943562,87091.66270799328,237449.29073665268,154994.24021807936,244078.65762231735,125789.64874286846,205348.55300908897,111011.42323812393,506750.8482967132,301853.340761036,184316.96181016523,265471.5845114264,559211.9951726999,131801.7555057689,140691.10971911246,309319.9196385005,144409.73459229645,83051.60395520719,108716.74432624782,242533.31641027713,372064.4849564657,138344.96531682738,211412.7532270359,269923.8022900581,116516.24842864461,230823.81954102239,152196.59963783357,119536.0724063441,181988.10826891556,251181.21990801755,307996.3558320359,160263.66349783292,426734.90093551815,152404.48905230436,145926.46684361124,151602.41437345662,123475.31192762642
225,2015-10-01,81811.89054796823,111077.24735911992,219186.95860485928,111844.50691626972,138589.72170661893,232957.45561597118,131649.95078095052,304774.45664081245,248023.28686909052,281003.16658625664,717261.8510050359,220015.61572014506,97856.69644667038,160362.4925072795,89471.51392014862,87344.90266573931,239108.61225662136,155736.51598555112,244955.45288269946,126449.19215057296,205683.5450044429,111446.96670768427,509798.5092118473,303665.6678909823,185470.30876794245,266017.98028281616,561092.3635120951,132354.30304453647,141138.90690714758,309657.295117662,144637.85649527013,83283.4770959452,108958.93321661913,243101.57400398073,372579.43576078315,138593.1357819849,212284.8556130578,272134.24072952825,116606.77025546599,232148.0071168715,152725.946203547,119951.26718904826,182401.78949927213,251534.33081248755,308947.8191071683,160931.9537109299,428228.6817844364,152993.77616092082,146294.9996768697,151884.3784669624,123951.3788661571
226,2015-11-01,81828.62729122088,111391.97712784554,219799.0803987297,112276.64294762204,139281.21320935688,234365.0170574888,131889.31445623212,305262.7174103351,249593.30349787185,282127.9139195115,719614.7813689132,220415.7322589395,98177.25068154889,160630.04401344046,89771.50156680078,87606.5839554102,240823.24449392228,156503.53427860525,245861.47465176103,127130.7203385343,206029.7033996419,111897.02829289662,512947.7588241524,305538.40592526016,186662.10062431224,266582.58924658556,563035.410796137,132925.2688345963,141601.6306681172,310005.91644612886,144873.58246167627,83523.07934137447,109209.19507000282,243688.77351747453,373111.5515919112,138849.578595981,213186.02807861372,274418.36045031395,116700.30947651474,233516.33427858233,153272.9376547842,120380.30179784255,182829.2601039739,251899.21208043987,309930.99782480515,161622.52026446344,429772.2553283185,153602.70617315784,146675.81693790338,152175.74136358505,124443.3147026388
227,2015-12-01,81844.82413952991,111696.55432338647,220391.45632828178,112694.83910699526,139950.39853458715,235727.17329121547,132120.9567226337,305735.22783245373,251112.6744289506,283216.3790807259,721891.8107533107,220802.94181261156,98487.46445723777,160888.9648258543,90061.81219259322,87859.82391315623,242482.56601389105,157245.81004607704,246738.26991214318,127790.26374623884,206364.69539499586,112332.57176245698,515995.41973928665,307350.7330552066,187815.44758208946,267128.9850179753,564915.7791355321,133477.81637336386,142049.4278561523,310343.2919252904,145101.70436464995,83754.95248211248,109451.38396037417,244257.03111117813,373626.5023962286,139097.74906113854,214058.13046463561,276628.7988897841,116790.83130333612,234840.5218544315,153802.28422049768,120795.49658054672,183242.9413343305,252252.32298490987,310882.4610999376,162290.81047756042,431266.03617723676,154191.99328177434,147044.34977116185,152457.70545709087,124919.38164116949
228,2016-01-01,81861.56088278256,112011.28409211208,221003.5781221522,113126.97513834757,140641.8900373251,237134.73473273308,132360.3203979153,306223.4886019763,252682.69105773192,284341.1264139806,724244.741117188,221203.058351406,98808.01869211628,161156.5163320152,90361.79983924539,88121.50520282712,244197.1982511919,158012.82833913114,247644.29168120472,128471.79193420016,206710.8537901949,112782.63334766934,519144.6693515918,309223.4710894844,189007.2394384592,267693.5939817447,566858.8264195737,134048.7821634237,142512.15161712188,310691.9132537573,145337.43033105612,83994.55472754175,109701.64581375786,244844.23062467185,374158.6182273565,139354.19187513465,214959.3029301915,278912.91861056973,116884.37052438488,236208.84901614228,154349.27567173488,121224.53118934101,183670.4119390323,252617.2042528622,311865.63981757435,162981.37703109396,432809.6097211189,154800.92329401133,147425.16703219555,152749.06835371352,125411.31747765117
229,2016-02-01,81878.29762603523,112326.0138608377,221615.69991602263,113559.1111696999,141333.38154006304,238542.2961742507,132599.6840731969,306711.7493714989,254252.70768651334,285465.87374723546,726597.6714810655,221603.17489020046,99128.57292699479,161424.06783817612,90661.78748589757,88383.18649249802,245911.83048849285,158779.84663218528,248550.31345026626,129153.32012216146,207057.01218539395,113232.6949328817,522293.91896389687,311096.20912376227,190199.03129482898,268258.2029455141,568801.8737036156,134619.7479534835,142974.8753780915,311040.5345822241,145573.15629746226,84234.15697297105,109951.90766714155,245431.43013816563,374690.7340584846,139610.63468913076,215860.47539574746,281197.0383313555,116977.90974543363,237577.17617785308,154896.26712297212,121653.56579813531,184097.8825437341,252982.0855208145,312848.8185352112,163671.9435846275,434353.18326500105,155409.85330624835,147805.98429322924,153040.43125033614,125903.25331413287
230,2016-03-01,81893.95457940061,112620.43848319392,222188.32998125625,113963.367457094,141980.26068778563,239859.04720018647,132823.6049307184,307168.5094462136,255721.43291988943,286518.0567364093,728798.799885983,221977.47745875007,99428.44624349405,161674.35795684284,90942.42109083025,88627.98511831918,247515.84129112924,159497.37987407466,249397.882201969,129790.87874960917,207380.83778090272,113653.72028679003,525239.99118186,312848.1253493771,191313.93335401366,268786.3855245242,570619.5630983643,135153.8772409588,143407.7459931921,311366.66421208024,145778.30789221267,84458.30100901777,110186.02359450051,245980.7458120791,375188.5198359914,139850.53280544968,216703.50770223528,283333.7954895098,117065.41417802763,238857.2241678406,155407.96880316178,122054.92075474933,184497.77439974548,253323.42606180217,313768.56636783923,164317.9574572879,435797.1714189553,155979.49751124426,148162.2326987124,153312.99654072511,126363.45135471255
231,2016-04-01,81910.69132265328,112935.16825191955,222800.45177512668,114395.50348844634,142671.75219052358,241266.60864170408,133062.96860600004,307656.7702157362,257291.44954867085,287642.80406966415,731151.7302498604,222377.59399754452,99749.00047837256,161941.90946300374,91242.40873748242,88889.66640799007,249230.4735284302,160264.3981671288,250303.90397103055,130472.40693757051,207726.9961761018,114103.7818720024,528389.2407941651,314720.86338365497,192505.72521038345,269350.99448829365,572562.6103824059,135724.84303101862,143870.46975416172,311715.28554054716,145997.60787280797,84697.90325444704,110436.28544788419,246567.94532557286,375720.63566711947,140106.97561944582,217604.68016779123,285617.9152102956,117158.9533990764,240225.5513295514,155954.96025439902,122483.95536354362,184925.2450044473,253688.3073297545,314751.745085476,165008.52401082145,437340.7449628375,156588.4275234813,148543.04995974613,153604.35943734777,126855.38719119424
232,2016-05-01,81926.8881709623,113239.74544746046,223392.8277046787,114813.69964781954,143340.93751575387,242628.76487543076,133294.6108724016,308129.28063785477,258810.82047974953,288731.2692308785,733428.7596342579,222764.80355121658,100059.21425406144,162200.83027541757,91532.71936327485,89142.90636573608,250889.79504839884,161006.67393460055,251180.6992314127,131131.95034527502,208061.9881714557,114539.32534156274,531436.9017092991,316533.1905136013,193659.0721681606,269897.39025968337,574442.9787218013,136277.3905697862,144318.26694219685,312052.6610197086,146209.83366048083,84929.77639518505,110678.47433825552,247136.2029192765,376235.58647143684,140355.14608460336,218476.78255381307,287828.3536497657,117249.47522589777,241549.73890540056,156484.30682011243,122899.15014624778,185338.92623480386,254041.4182342245,315703.20836060843,165676.81422391842,438834.5258117557,157177.71463209778,148911.58279300455,153886.32353085355,127331.45412972494
233,2016-06-01,81943.62491421496,113554.47521618608,224004.9494985491,115245.83567917187,144032.42901849182,244036.32631694837,133533.9745476832,308617.54140737734,260380.83710853092,289856.0165641333,735781.6899981352,223164.92009001103,100379.76848893997,162468.3817815785,91832.70700992702,89404.58765540698,252604.42728569978,161773.69222765468,252086.72100047427,131813.47853323637,208408.14656665473,114989.38692677509,534586.1513216044,318405.92854787916,194850.8640245304,270461.9992234528,576386.026005843,136848.35635984602,144780.99070316646,312401.28234817553,146429.1336410761,85169.37864061432,110928.73619163921,247723.4024327702,376767.7023025648,140611.58889859947,219377.95501936902,290112.4733705514,117343.01444694653,242918.06606711136,157031.29827134966,123328.18475504206,185766.39683950564,254406.2995021768,316686.3870782453,166367.380777452,440378.09935563785,157786.6446443348,149292.40005403827,154177.6864274762,127823.38996620663
234,2016-07-01,81959.82176252398,113859.052411727,224597.32542810115,115664.03183854508,144701.6143437221,245398.4825506751,133765.61681408476,309090.05182949605,261900.2080396097,290944.48172534764,738058.7193825328,223552.1296436831,100689.98226462885,162727.3025939923,92123.01763571946,89657.82761315301,254263.74880566855,162515.96799512644,252963.5162608564,132473.02194094087,208743.13856200865,115424.93039633546,537633.8122367385,320218.25567782554,196004.21098230768,271008.3949948426,578266.3943452383,137400.9038986136,145228.78789120156,312738.65782733704,146641.35942874895,85401.25178135233,111170.92508201054,248291.66002647384,377282.65310688224,140859.75936375698,220250.0574053909,292322.91181002156,117433.5362737679,244242.25364296054,157560.64483706313,123743.37953774624,186180.07806986224,254759.41040664678,317637.85035337775,167035.67099054897,441871.88020455604,158375.93175295126,149660.93288729672,154459.65052098202,128299.45690473732
235,2016-08-01,81976.55850577663,114173.78218045262,225209.4472219716,116096.1678698974,145393.10584646004,246806.04399219272,134004.98048936637,309578.3125990186,263470.2246683911,292069.2290586025,740411.6497464101,223952.2461824775,101010.53649950736,162994.85410015323,92423.00528237164,89919.5089028239,255978.3810429695,163282.9862881806,253869.53802991798,133154.5501289022,209089.2969572077,115874.9919815478,540783.0618490437,322090.99371210346,197196.00283867746,271573.003958612,580209.44162928,137971.8696886734,145691.51165217115,313087.2791558039,146860.65940934423,85640.85402678161,111421.18693539425,248878.8595399676,377814.76893801027,141116.2021777531,221151.22987094685,294607.0315308073,117527.07549481666,245610.5808046714,158107.63628830036,124172.41414654054,186607.54867456405,255124.29167459914,318621.02907101455,167726.2375440825,443415.4537484382,158984.86176518828,150041.7501483304,154751.01341760467,128791.39274121904
236,2016-09-01,81993.2952490293,114488.51194917822,225821.56901584202,116528.3039012497,146084.59734919798,248213.60543371027,134244.34416464798,310066.57336854114,265040.2412971723,293193.9763918573,742764.5801102874,224352.36272127196,101331.09073438587,163262.4056063142,92722.9929290238,90181.19019249479,257693.01328027045,164050.0045812347,254775.5597989795,133836.0783168635,209435.45535240675,116325.05356676017,543932.3114613488,323963.73174638127,198387.7946950472,272137.6129223814,582152.4889133216,138542.8354787332,146154.23541314076,313435.90048427077,147079.95938993953,85880.45627221088,111671.44878877793,249466.05905346133,378346.88476913824,141372.6449917492,222052.40233650277,296891.15125159296,117620.6147158654,246978.9079663821,158654.62773953757,124601.44875533483,187035.01927926586,255489.17294255143,319604.2077886514,168416.80409761606,444959.02729232033,159593.7917774253,150422.56740936413,155042.3763142273,129283.32857770071
237,2016-10-01,82009.49209733833,114793.08914471915,226413.94494539403,116946.50006062293,146753.78267442825,249575.761667437,134475.98643104953,310539.08379065985,266559.6122282512,294282.44155307167,745041.609494685,224739.57227494402,101641.30451007475,163521.326418728,93013.30355481623,90434.43015024082,259352.3348002391,164792.2803487065,255652.35505936167,134495.62172456805,209770.44734776067,116760.59703632051,546979.9723764829,325776.05887632765,199541.14165282442,272684.00869377115,584032.857252717,139095.38301750078,146602.0326011759,313773.2759634323,147292.18517761238,86112.3294129489,111913.63767914925,250034.31664716496,378861.83557345567,141620.81545690674,222924.50472252464,299101.58969106304,117711.13654268679,248303.09554223134,159183.97430525103,125016.64353803899,187448.70050962243,255842.28384702143,320555.6710637838,169085.09431071303,446452.8081412386,160183.07888604177,150791.10024262258,155324.3404077331,129759.39551623142
238,2016-11-01,82026.22884059098,115107.81891344477,227026.06673926444,117378.63609197526,147445.2741771662,250983.32310895462,134715.35010633114,311027.3445601824,268129.6288570325,295407.18888632645,747394.5398585622,225139.68881373847,101961.85874495326,163788.87792488892,93313.29120146841,90696.1114399117,261066.96703754005,165559.29864176063,256558.3768284232,135177.1499125294,210116.6057429597,117210.65862153287,550129.2219887882,327648.7969106055,200732.9335091942,273248.61765754054,585975.9045367587,139666.3488075606,147064.7563621455,314121.89729189913,147511.48515820765,86351.93165837816,112163.89953253296,250621.5161606587,379393.9514045837,141877.25827090285,223825.6771880806,301385.7094118488,117804.67576373555,249671.4227039421,159730.96575648824,125445.67814683329,187876.17111432424,256207.16511497376,321538.8497814206,169775.66086424657,447996.38168512075,160792.0088982788,151171.91750365627,155615.7033043558,130251.33135271312
